text,sentiment
"Sory harus kasih bintang 2, krna pengiriman salah sampai 2 kali kirim, sebaiknya diperhatikan lagi bagian pengirimannya",0
Kemasannya sangat bagus,1
"Barang sampai dengan selamat, fungsi Insya Allah berjalan dengan baik, tinggal penggunaannya masih belum mahir Barang oke mantap??",1
"respon cepat, sayang lensa macro nya ada baret, masih dimaklumi lah karena murah, tp berharap kualitas barang bisa lebih baik",0
Kualitas cetakan buku kurang baik,0
Fittingnya kurang sesuai dgn apa yg diharapkan sih. Tapi bahannya enak lah,0
"barang tidak sesuai gambar,mengecewakan",0
sama dengan spos cuci piring yg lain cuma lebih mahal aja..,0
pengepakannya kurang saveti sehingga barang di terima dalam keadaan rusak (pecah dan retak) jd tidak mungkin bisa terpakai.,0
"Fast reponse , barang beberapa halaman ada yang blank",1
bolong bolong ada minyak2nya gitu Jelek,0
Produk original ??,1
"Alhamdulillah paketan nya sudah sampai, sesuai gambar nya, trimakasih ??????",1
"Minta yg pink, dikirim yg biru, terus Dapet yang penyok :( kecewa banget ih",0
"Kecewa dengan waktu pengiriman. Order jam 11.52 sengaja pilih sameday biar hari itu juga sampainya karena butuh cepat gendongan ini. Malah dikirim hari berikutnya. Kalau tidak bisa kirim di hari yang sama, tidak perlu diaktifkan pilihan kurir samedaynya. Atau infokan, untuk sameday itu maksimal order jam berapa baru bisa dikirim di hari yang sama.",0
Jamnya berfungsi normal. Ukuran sesuai. Keren banget modelnya.,1
pengiriman tiba sesuai jadwal. barang sudah saya coba dan berfungsi dengan baik. smoga awet ya.,1
saya beli item ini tetapi pompa elektrik ini tidak bisa di charge. sehingga tidak bisa di pakai. pihak penjual tidak ada respon ! tidak bisa membantu ! saya sangat kecewa. NOT RECOMENDDED !!,0
"kualitas barang sesuai harga, bahan lumayan halus, tapi sablon agak kasar sepertinya jangan di cuci dengan mesin cuci, pengiriman cepat",1
"Barangnya bagus banget, response nya cepet, komunikatif dan sangat membantu. Makasih ya kak semoga semakin sukses yah",1
"kain green screen nya datang sesuai deskripsi, walaupun kainnya agak tipis tp gpp masih bisa dipakai dengan baik",1
"kecewa banget ,masa yang datang cuma tripot nya ada, ngga ada ring light nya tripotnya pun pada patah??",0
Barang original mantapp,1
Proses pesanan cepat. Kualitas sesuai harga. Berfungsi dengan baik.,1
"suka banget belanja disini, pelayanannya sangat cepat dan ramah juga kooperatif. barang datang packagingnya aman bangettttttt... hasilnya yaowoh memuaskan ?? secinta itu sama final touch nya... yakin repeat order kalo ada acara� lagi",1
pesanan tidak lengkap lebih dari 40 pcs tidak dikirim,0
"ini toko gak jujur banget, di Ket di suruh pakai kardus biar pengirimannya aman katanya, sekali AQ include dgn kardus, ttp aja rusak atas bawahnya jebol trus yg anehnya lagi kode uniknya TDK bs di masukkan ke akun AQ, kayak udh pernah di masukkan ke akun lain, ini toko gak jujur banget ya dan kondisi kotak susu bagus n utuh dan tidak penyok...",0
Deskripsi dan gambar warna hitam tetapi barangnya yg sampai warna biru. GA SESUAI BANGET. Dichat komplain jawabnya cuma terima kasih. Ga niat jualan bos. Namanya orang jualan yg diutamakan harus kepuasan pelanggan. Klo di komplain jangan pura-pura oon/gak tau,0
Barang tidak sesuai dengan yg di iklankan seperti nya bekas,0
"Recommended seller, produk sesuai dengan yang dijelaskan oleh seller. Pengiriman dan respon seller super duper cepat",1
"TOKO TIDAK AMANAH. Diminta untuk dikirim kekurangannya yaitu karet, baut dll untuk penahan stick-nya namun kena GHOSTING. Tidak ada kabar dan itikad baik hingga saat ini. Terima kasih",0
barang tidak bisa di atur echo. sudah di putar tpi tetep tidak ada effect. tombol joga tidak bisa di pencet. pokoknya mengecewakan.,0
barang ga sesuai sama permintaan. pdhl udh chat dl an untuk memastikan pesenan motif dan adh di ok in. tp .alah yg dtg tdk sesuain.,0
kecewaaa,0
"Chatt, hampir Ga ada respond",0
"Pelayanan buruk, pengiriman lama dan respon yang lama. Jangan beli barang disini kalo ga mau kecewa. Cukup sekali ini aja",0
"Selalu langganan beli simcard dan JR Pass di sini. Servicenya oke banget, chat WA responsif dan pengiriman cepat sekali ketika sy minta urgent. Puas banget dan akan tetap jadi langganan. Terima kasih!",1
parah banget nih baju di cuci sekali langsung sablon nya ilangg rontok semua. . pArah jelek kualitas nya,0
pengemasan cepat pngrimn cepat..produknyq beda kualitasnya yg ini kapasnya tipis bgt dan gmpng bocor.klihatn nerwang gx rata kpasnya d tgh gx ada kapasnya..pnts murah yahh..kemasn jg bolong�..biasanya sya beli gx kya gni amet..maaf ksh bntang 2,0
"barang tidak ada, komplain tidak direspon...pelajaran buat yg beli disini cek hati2 saat datang",0
"Sangat mengecewakan, hipseat dan baby carrier tidak bisa disambung karena tidak ada safety lock antara hipseat dan baby carrier dan hood pelindung kepala bayi tidak tersedia. Semoga kedepannya deskrepsikan produk apa adanya, sehingga konsumen mengerti dan paham produck yg anda jual",0
barang di kirim tidak sesuai gambar yg di pesan.,0
"Barang sesuai pesanan, packing rapi, pas dicoba ok buat isi ulang dn charge, pengiriman sesuai estimasi..",1
"Selller aneh ditanya katanya uda berangkat tp tokped ga update, ternyata sepertinya memang gagal pick up, tp ga bilang yang jujur kalo paket belum dipick up malah bilangnya sudah berangkat",0
Sangat puas sdh berkali2 belanja disini pelayanannya ramah dan pengiriman super rapih dan cepat,1
"gak rekomendasi untuk beli disini, ada masalah tapi seller ga jawab pesan. tadinya ga mau pakai fitur komplain tokped karena gw kira seller bakal mau tanggung jawab, tapi sampai pesanan otomatis selesai belum juga ada balasan. buat pelajaran aja buat yang lain, beli barang kaya gacha, kalau lagi ga beruntung bisa dapat barang jelek dan ga bisa dituker",0
"Judul & deskripsi misleading, bikin org salah paham & udah keburu yg nyampe nggak sesuai pesanan. Ini blm pasti dpt right light ya, hati2 kl beli",0
original mantappss,1
"produk asli, murah, pengiriman cepat. abang kurir nya jg baik bgt, jagain bener paketnya smp masukin tas biar ga basah kena hujan.diantr malem2 smbl minta maaf..duhh murah rejekinya ya",1
"Tulisannya 64gb tapi isinya cuma 8gb,,, disuruh di cek... kagak di cek,, cape dweh..",0
"Pembelian kedua, tapi kali ini kecewa banget. Segelnya sudah terbuka, maskernya crumpled, dan karena beli yg hitam jadi ga keliatan apakah ini beneran masker baru atau bukan/sudah kotor :(",0
"Kualitas Kurang bagus, kalau di pegang masih masih terasa banget seperti stiker dan benar setelah di tes gampang terkelupas, Not Recomended, Kualitas begini banyak yg lebih murah",0
"Megecewakan. sy hendak tukar warna, mbak nya iya� aja eeh dikirimnya ttp warna yg salah. padahal kalau tidak bisa ditukar kan bisa sy batalkan",0
aromanya bikin pusing dan mual,0
kardus bekas dijual. itupun masih rusak susu nya,0
"produk ada goresan, ga rapi dan ada kotoran di pinggirannya. kiriman cepat smpe.",0
"ok barangnya. murah meriah, jadi gampang pindah-pindahin gas, galon, dll",1
"penjual sangat fast respon, dan dari proses sampai pengiriman juga cepat. pelayanan dan produk sangat memuaskan.",1
"barang baru datang pertma saya coba di samsung A52 bisa terbaca,baru saya pasang di cctv ternyta ga bisa.penasran saya coba di samsung m30 juga ga bisa,pensran lagi saya coba di oppo A15 ternyta ga bisa juga.masih pensran saya coba lagi disamsung A52 ternyta dh ga bisa.Seumur umur baru ini saya kasih bintang 1,klaim garansi ternyta ribet juga.kapok saya belnja di apliksi ini maupun toko ini,masih enkn tko seblah.komplain kepenjual disurh komplain ke toped,komplain toped disurh komplain dulu gimna baiknuy sama penjual.hadeh..pok kapok saya..",0
Memuaskan ????????,1
bagus nih..sensor nya ok bgt. pilihan suara utk alarm jg oke lah.. akirnya dpt alarm clock yg sesuaiiii,1
"Harga sih promo 17.900, sy pake gojek instant lebih mahal ongkirnya drpd barangnya, krn mau dipake cepet. pas nyampe eh ternyata udah patah sebelah standnya.. kecewa sih karna kalo jual promo ada cacat ya di catet gitu biar customer ga beli barang promo kalo tau ada cacatnya.. seller si oke buat tuker barang, tp udh ga efektif aja sy mau pake cepet jg jd ga bisa, di retur jg ongkir lebih mahal lagi dari kualitas barangnya :( mengecewakan deh pokonya kapok beli disini",0
gak sesuai harga malah kualitas nol,0
"beli 2 beda warna, tp sama sis nya dikirim warna yg sama. udah terlanjur dipack sama sis nya, diganti ovo lho ke saya.. padahal sy terima 2 barang. tanggung jawab sekalii. celana sesuai deskripsi.",1
Pakai esktra bubble udah bayar ternyata saat dikirim tidak diberi bubble,0
Gampang dipakai. Gampang dibawa-bawa. Packaging aman ??.,1
Barang-barang nya bagus. dan kurirnya rela mengantarkan walupun gerimis. salut sama kurirnya?????????????? ????????,1
makasiii bgtttt aku sukakkkk,1
"Barangnya bagus pengirimannya cepat, cuma kekurangan agan satu ini yaitu terlalu baik dan ramah, bahkan pengiriman di hari Minggupun dijalankan. Tuhan memberkati, sehat dan sukses selalu. Terima Kasih.",1
Nyaman di punggung Penjualnya ramah banget,1
"untuk sepatu adidas ultra boost sya tidak bisa lengket, udh dicuci bersih trus sya ampelas bagian yg mau di lem tpi tetep gamau lengket, semoga pembeli yg lain bisa lengket gak seperti di sepatu sya",0
"bajunya bagus, bahannya adem, oke banget",1
"selalu puas belanja disini, packing aman sehingga brg diterima dlm keadaan baik tanpa cacat, respon dan pengiriman cpt. brg sesuai dengan deskripsi. Positive seller",1
"dikabarin yg elephant size 4L kosong, minta ganti chevron yg penting bs kembaran kk adek, bisa dongs. gausah diraguin, bahannya pasti adem",1
Barang Sesuai Deskripsi. Produk Original. Packaging Bagus.,1
Tidak sesuai,0
brg sesuai pic.....kurir sll yg terbaik sudah langganan????,1
Lampunya terang!. Pancaran cahaya lampu yg baik. Produk original ??. langsung pasang tinggal liat cahaya mlm gmn!!!,1
parah amat..d kirimnya baju bekas. klo mau jualan yg bener bu,0
NOISE BANGET SURANYAA GABISA DIPAKE,0
respon cepat..cuma buku sampul hardcovernya penyok2..ada beberapa halaman sekitar 8 halaman yang posisinya kebalik-balik..,0
TOKO PENIPU...TIPU HARGA.. TIPU MERK.... SEMOGA DAPAT KARMANYA.. AMIN,0
ketahanan wangi tidak seperti claim yg di sebutkan 12jam,0
lampunya mati sialan,0
Talinya bagus,1
jauh dari expektasi bahannya kucel,0
"yg satu error mulu. jadinya repot. kadang hidupnya susah, kalauoun hidup, harusbpakai headset, sebab mic nya nyala mati",0
saya udah beli tpi gaak di sertakan . Huh. Bohong,0
Gampang dipakai. Packaging aman ??. Proses pesanan cepat. Gampang dibawa-bawa. tapi syg pas baru nyampe dibuka udh patah,1
Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,1
"Cukup sy yg di rugikan , krn brg yg dtg sy tdk vidio in , orderan sy ada 3 Yg dtg cuma 2, tp gift dpt 3 Brg uda mahal , di komplen pun gak bs",0
Produk diterima kondisi baik. Pengiriman cepat dan packing rapi. Respon penjual oke,1
"Pengiriman Lama , Tidak Teliti , Barang yang dikirim kurang , buang2 waktu",0
enaaaak.. bakal order lagi ??????,1
mantap??????????,1
Mantaab P00000L.... ?????????? udh langganan...keluarga sangat syukaaaa...trims ??,1
"Satu pcs dipakai 1 jam panas, satu lagi tidak bisa fast charging. Dibuang ke tong sampah langsung.",0
cepet sampai barang sesuai pesanan oke,1
"stok vitamin wajib di luar perMaduan ???? ikhtiar menjaga kesehatan. sempat ketar ketir karna packing hnya bubble wrap tnp dus/ air pouch, tp pas unboxing alhamdulillah aman semua, ED jauh. smp dlm keadaan selamat. thanks bgt seller ??????",1
"kurang bagus kualitas nya kemaren beli ditoko sebelah harga sama kualitas lumayan, yg ini boros Dan bikin kamera jadi over heat",0
"hampir sempurna, packing nya doang yg kurang aman dr benturan",1
"model dan warnanya manis,kwalitas bahannya bagus...",1
Barang pesan 3 kg dikirim 1kg brengsek,0
bahannya terlalu tipis,0
Barang berfungsi norma. Kecuali kabel USB nya rusak. Jadi saya pake kabel USB HP. komplen ke toko hanya minta maaf tidak menawarkan untuk diganti. Tolong cek dulu sebelum dikirim. Tks,0
beli sabtu.. proses senin.. kirim selasa.. rabu sampai.. padahal ada beli minggu kirim minggu nyampe senin.. gak lagi lagi beli disin,0
"penguncinya kurang 1 baris cuma muat 2 baris saja baris setelah gak ada penguncinya jadi gak kepake yng 1 baris,,sisanya, kardus padahal utuh,, kayaknya kurang lengkap pas nyiapkan kadung klik tetima,, mohon lain kali di cek teliti sebelum kirim",0
Barangnya original ??. Ada garansi iBox. IMEI terdaftar di Kemenperin. Masih ada greenpeel. Barangnya mulus. Sinyal aman. Berfungsi dengan baik.,1
"deskripsi diameter depan filter keliru, sehingga ketika saya pasangkan lenshood ataupun lenscap gak cocok",0
"Tepat waktu, harga cukup bersahabat & masih dpt bonus jg",1
"Mesan hijau dikasih abu abu, ukuran sama, apa gak baca pesanannya? Kalau memang gaada ya dijelaskan saja kn lebih enak?",0
"thankyou! produknya bagus banget seperti biasa, dapet bonus foundation juga dan shadenya pun cocok. tapi pengiriman agak sedikit lama.",1
"customer servis=0. pesan same day delivery, baru nyampe besoknya itu pun malam. ketika di komplen, cuci tangan ga mau tau. really Negative. ga akan beli barang lagi di tokopedia.",0
"rice cooker baru beli tp nasi bau dan berair tp tidak bs di ganti barang baru dr toko ini tidak seperti toko2 lain yg kalo barang rusak itungan hari ada garansi toko bs di tukar dgn yg baru bukan diservice seperti yg di sarankan toko. saya sudah bawa ke service center dan hari ini nasinya tetap basah. jujur saya kecewa krn saya memilih toko ini biar kl kenapa2 ngak ribet,ternyata saya salah,saya beli rice cooker mahal menurut saya agar bisa punya rice cooker bagus tp nyatanya seperti ini saya sangat kecewa.",0
kecewa,0
"Bagus dan murah harganya. Oke buat sekali pakai, worthed",1
Baru datang saya rakit Coba naikan kulkas baru sebentar kaki sudah patah al hasil tidak di pakai Untung kulkas tidak jatuh,0
Produk sudah diterima dan dicek sesuai dengan deskripsi dan gambar. Produk sudah dites / dicoba dan dapat berfungsi baik.,1
Pegangan kokoh dan stabil. Packaging aman dan bagus luar biasa... Barang sesuai deskripsi.,1
Kendaraan menjadi kinclong kembali! Mantap!. Kendaraan menjadi kinclong kembali! Mantap!. Senang banget bisa di pasangin di bengkelnya. Senang banget ada home servicenya!.,1
lakban tipis bukan 90 yard kecewa,0
sangat memuaskan dan cpt smpe,1
cepet banget kepotek terus ancur,0
"bukunya sampai dengan selamattt, tapi sayang banget di beberapa sudutnya ada sedikit damage",1
barang sesuai pesanan.pengirimancepat.pengemasan okey.....makasih...,1
deskripsi warna kurang sesuai,0
ga ada gunanya atc ini tetap ga dikasi bubble..bikin rugi aja..,0
"barang kagak sampe,...beneran kagak sampe. gak jelas toko nya apa aplikasinya ini kecewa",0
"Jamnya biasa aja, saya tidak tahu kenapa bisa harga awalnya sejutaan. mungkin teknik marketingnya seperti itu.",0
mantap proses dan pengiriman sangat cepat pokonya puas !!! dah gitu aja,1
"udah yang kedua kali beli disini, ngga nyesel banget, kualitas udah pasti oke, pengirimannya juga bagus dan cepat, packagingnya juga rapi dan aman",1
"bagus, pengiriman cepat",1
"Works fine. Respon seller cepat, barang berfungsi dengan baik. Recommended.",1
"beli 2 barang, yg dikirim beda tinggi. tdk sesuai pulak pdhl sdh klik ukuran dan hrg nya pun mahal. jd penjual yg jujur lah biar hslnya pun berkah",0
"harga ok, pengiriman cepat, packing aman",1
beli 2 pcs tapi yang 1 rusak,0
Bahannya tipis & agak kasar. Pengiriman cepet..,1
Kecewa wanginya biasa aja. Wanginya ga tahan 1 jam boro2 bisa 12 jam sprti iklannya. Masih bagus bibit parfum pinggir jalan deh.,0
kok hancur tempenya.saya dikasih yg puing2 tempe..yg utuh hanya beberapa.kecewa sih.kan saya di sini bayar,0
Guntingnya ga ada d paket yg d kirimkan,0
"To be honest ! Barang rusak ( tangkai patah ) dikirim, saya salah juga pas buka ga di video unboxing. But overall, sangat - sangat mengecewakan sih kualiatas barang ini toko, padahal sudah di kasih notes waktu pemesanan, harap di check dulu min barang sebelum dikirim. Kapok sih klo saya !!!",0
barang sudah sampai??,1
"pesan dari tanggal 5. ini udah tanggal 8 barang belum NONGOL!!! Gila parah banget. toko laen, saya pesan obat tgl 6, hari ini tgl 8 dah nyampe. ckckckck lama bangeeeettt dan super slow respon duuhhhh. kucing jalanan yg udah pesakitan modelannya bisa2 + drop gara2 manusia2 modelan lemot gini kerjanya",0
Pengirimannya cepat...Amanah...???????,1
"barang bagus, sesuai pesana� pengiriman cepat Positive job",1
selalu puas...mantab,1
plastik pecah jd lembek sebagian,0
bagus banget barang nya:),1
"pelayanan cepat, langganan di toko ini.",1
"pengemasan lambat banget, pengiriman lamaaaaaa!!!",0
"Produk cepat sampai dan sesuai deskripsi, tapi chat nya slow respon overall bagus",1
Shieldnya retak dan penjual tidak mau bertanggung jawab padahal saya sudah coba bicara baik2 di inbox. Sama sekali tidak merekomendasikan toko ini ????,0
