text,sentiment
dendeng yg sy terima ada beberapa yang muncul jamur putih di dipermukaan dagingnya . untuk rasa banyak sekali ketumbarnya sehingga waktu dimakan rasanya kasar seller mohon diperhatikan kualitas produk sebelum dijual kasih,0
"mantap produknya , recommended seller",1
"seller ramah responsif , langsung dikirim pengiriman 1 hari sampai kain bagus green screen berfungsi sangat baik terima kasih",1
pengiriman cepat barang yang dibeli sesuai dengan unuran . penjual meresponse baik tapi ada produk tidak bisa ditukar karena kekecilan,0
mantap puas kali . gurih bnget entr mau pesan lg kesukaan,1
"barang sesuai deskripsi , sepatu enak dipakai . puas",1
pesanan tidak lengkap lebih dari pcs dikirim,0
ga ada gunanya atc ini tetap dikasi bubble . bikin rugi aja,0
kecewa krn barang di dlm box ketika dibuka sudah pecah . botol dibagian bawah sehingga isinya tdk ada yg tersisa,0
terima kasih paket sudah diterima dengan baik . tp yg dikirim 4gb jg gak pa palah harga sama aja tingkatkan pelayanannya tks atas kerjasamanya,1
pesen 5kg timbanganya kurang bosqu,0
alatnya sering mati sendiri kak,0
"pengiriman cepat , paking rapih tapi belum dicoba mudah mudahan ok",1
barang diterima sesuai order,1
"respon sma pengirimannya cepet klo dari kualitas barang sih , harap maklum aja kn hp murah tp cocok buat yg butuh darurat pas lg d servis . makasih bnyak",1
diprosesnya cepat,1
"respon chat cepat . express , komunikatif barang bagus sesuai diskripsi recommend seller",1
"brang nya kurang 1 item , beli 3 yg 2",0
"beli pcs hampir rusak semua bentuknya , dan toko terus berdalih ya udah utk pelajaran aja yg mau",0
barang berfungsi alhamdulillah,1
"thx gan barangnya sdh kutrima , ternyata ada pilihan warnanya ya ? kirain sesuai foto biru . aku dapat yg gold anyway",1
"ini baru produk , tidak kayak lapak sebelah . bagus mantap dan yahud tapi memang kompatible dengan smua game sedih juga perlu pake program ce itu pun tetap beberapa monggo dulu sbeelum beli dari pada nyesel",1
walaupun sesuai untk pengiriman lama dan respon y,0
ini buat kado loh . masa dusnya hancur seperti,0
"pengiriman lama , ditanya dulu baru sadar",0
sudah berlangganan . selalu senang belanja ditoko ini responnya rapi pengantaran tepat waktu,1
barang dikirim tidak sesuai jumlah pesanan,0
"cihuyy . jadi bisa langsung lanjutuin kerjaan , thx sj komputer pelayananaan good fast respond barang sesuai deskripsi pokok nya ok lahh recomend seller ya gan",1
tolong setiap pengiriman di cek keberadaannya . thanks,0
barang oke packing rapi,1
official tapi lama banget .,0
bagus dan sesuai pesanan .,1
enakk . happy dpt harga promo,1
"murah pengiriman cepat , tapi untuk casing tidak pas di hp jadinya tutup batteray rapat .",1
"thank you , barang sdah dterima dengan baik .",1
barang berfungsi dgn baik,1
kualitas bagus dan nyaman dipakai .,1
barang udah nyampe makasih gan,1
mantab . salam ningrat,1
maaf barang untuk slot simcard 1 tdk bisa jaringan . baterai sudah dicas cepat habis kalau mau diretur bs ga ya makasih,0
knop kanan gabisa diputar,0
produk tdk ada dalam paket,0
"barang yg saya terima bukan original nokia , kecewa .",0
mantap donk . produk original,1
paraah . minta hitam datang biru gimana kalo ga ada cancel ajaa niat jualan sih fakk bintang 0 gw kasi 5 sekalian pft tu yg jujurr biar berkaah,0
bahannya plastik seperti yang lain agak melamin dan berkilau,0
mantull gan . pas di kaki sukses terus,1
barang sudah diterima dng baik .,1
kondisi drum pad nggak rapih masih banyak lem belepotan,0
mohon maaf saya kasih bintang 3 karena ada beberapa kendala 1 . tidak disertakan batery di nunchaku sedikitpun ataupun intruksi menggunakan jenis apa 2 dibuat panduan ringkas ketika menu awal untuk mulai permainan harus kemana dan nantinya tampilan seperti dengan panduanya seringkali terbaca bahkan gambar semut yang solusinya usb tersebut dilepas dipasang kembali baru bisa sensor mendapat sedikit retak kedepanya infokan bila minus,0
"barang ok , sesuai pesanan pokoe mantaplah",1
"lama bgt hampir 7 hr . kaya preorder barang d proses 3 hari itu pun blm kirim sampe , kurang di komplain awal nya terima ga cancel ada penjelasan",0
"barang selalu bagus , udah belanja yg kesian kalinya terimakasih",1
"pengiriman lama pake banget , pas dateng hp kyk kegores di layar speaker pecah suara tlp kecil pdhal sdh maksimal settingannya colokan headset g bisa kepake . rekomended",0
"kualitas okey , makasih gan . semua barang aman dan sesuai deskripsi",1
sesuai order n deskripsi,1
problem . boleh lah disesuai harganya tx,1
"enak bgt ,",1
"katanya garansi hari , tapi pas di mintavalamatnya utk retur persulit",0
muantap sesuai pesanan rapi pemasngannya,1
"good product with quality , safe for baby",1
barang sesuai pesanan respon cepat makasih,1
barang sesuai yg diiklankan . respons penjual sangat cepat bravo,1
barang sudah ditrima dengan baik thankyou,1
terima kasih ae nya sudah sampai . aku suka,1
pesanan packing bagus . harga murah,1
terima kasih . barang sudah diterima recommended seller,1
recomended seller . puass,1
"barang sesuai deskripsi . dari sisi fungsional , kualitas kurang baik mungkin krn ini harganya murah lampu keypad hanya menyala sebagian batre longgar sehingga harus diganjal sy pakai kertas agar dapat berfungsi tahan 1 hari pagi malam suara klo layanan toko cukup",0
ngga mirip sama foto . cuma warna kuning polos semua kecewa,0
saya pesan ukuran xl . tapi yang datang kuruan m ngak bisa pakai returnya gmn ?,0
barang sesuai dengan yg ada difoto . mantaps,1
sesuai and fast respon,1
"paket tinta print super capat sampe , barang ori sama kaya gramed harga miring thanks jne toped .",1
super fast . barangnya bagus loh,1
"isinya cuma kaya air putih mening pake semir ban , di complain jg gk ada jawaban",0
barang bagus murah .,1
"barang oke tidak mengecewakan , dan yg pasti respon cepat harganya murah",1
ga sesuai pesanan,0
buat dewasa bukan anak kegedean,0
"respon cepat , pengiriman",1
bebas bahan kimia proses cepat hemat listrik ? boros bisa muat banyak gampang kokoh dipakai penjualnya ramah banget pesanan packaging aman rapi respon top,1
sesuai deskripsi . pengiriman cepat,1
barang berfungsi baik . pemilik toko sangat responsif dan membantu saat ada sedikit kendala sukses tokonya ya gan ?,1
"kecewa belinya asli , packing berantakan kardus penyok bawahnya udh kaya bekas di pakai kecewalah pokonya tolonglah bagusin .",0
"kualitas barang sangat buruk , not recomended",0
terima kasih gan . barang diterima aman dan berfungsi baik sesuai pesanan kondisi semua lampu menyala tambahan packing kardus bubble wrap ini sangat membantu,1
"barang lusuh seperti bekas , terdapat cacat pada bodi serta segel original tidak ada padahal beli agen online resminya . kecewa juga",0
"barangnya agak ringkih dan kecil , saat masang perlu hati krn besi besinya tajam kita jari kami sempat tergores ?",0
"barang sdh diterima dgn selamat , sip . recomended seller",1
sangat tidak recommend . sesuai gambar kualitas rendah kipas mau copot waktu sampai barang nya patah dan penjual ada respon sama sekali,0
barang udh sampe dgn selamat,1
pesan 3 . patah 2 packing kurang aman,0
"barang sdh di terima , sesuai pesanan . joss",1
"murah barangnya , di pake langsung robek plus penjualnya agak lama dikirimnya ke pihak",0
terima kasih barang sdh sampai berfungsi .,1
bagus . dr logam smoga awet,1
ga suka barangnya,0
delivery yang harus 2 karena twinpack tapi yg didelivery satu . sampai buat komplain dan tidak dapat kompensasi apa the first and last belanja sini official store kek gitu,0
"mesin kasar , pelayanan kurang",0
"trims gan , . ponakan aye demen ma barang nye sory ya kemaren agak bawel",1
"tulisannya doang usb , aslinya cuman warna portnya aja biru . not recomended gan",0
"kesan pertama gak baik . parkiran gojek menjadi tanggung jawab pembeli kapok ah , beli ditoko ini lancar aja bos",0
"sudah jd langganan , dan selalu kasih bintang 5 tp x ini benar kecewa bawangnya jelek banget",0
"barang asli , lbh bagus dr pd beli di store lgs",1
yg dikirim . not recommended,0
"mengecewakan tidak sesuai diskripsi panjangnya ternyata cm , di pesan 3 ps semuanya ajuin komplain malah rugi ongkir . sial deh ?",0
kurang cepat respon penjual nyh,1
"masih bisa diklem gak nih kualitas barang sangat buruk , lemnya nempel pada ngelupas jujur saya kecewa",0
barangnya sesuai gambar . packing rapih,1
barang sudah sampai dengan baik .,1
"pengiriman lama sekali tidak ada follow up dari seller mengenai komplain tsb , packaging pun hanya dgn plastik kresek kualitas barang biasa saja semua lubang berfungsi utk dicolok usb otg sangat keras susah .",0
bagus sekali sepatunya dari semuanya fast respon kok,1
"review barang kualitas bahannya cukup bagus , tapi gak empuk gmn jg sih kalo duduk lama pantat pun masih terasa panas . penjual pesan sabtu siang hr rabu dpnnya baru dikirim pdhal butuh cepat buat yg lagi sakit ? maaf ya bs kasih bintang 5",0
"pengiriman cepat , barang sesuai dengan deskripsi",1
terima kasih barang nya sudah keterima,1
barangnya bagus dan harganya murah pengiriman nya cepat thank you,1
kecewa . botol pecah ngenes bangeett,0
"good quality , warna ga norak . keren deeh",1
oli ny palsu pantesan murah kecewa lah,0
bagus . ringan anak saya suka makasih,1
"the best seller . sudah langganan di toko ini , tidak pernah mengecewakan servis nya ok dan cepat produknya jadi cemilan favorit rumah mantap",1
lama banget respons nya,0
"barang sudah diterima , hanya saja kecewa dengan pengirimannya yg lama",0
barang tidak sesuai gambar,0
okay ne produk . siipp la,1
"beli satu stik ps , alhamdulillah sampai dengan keadaan baik . bahkan packingnya pun juga pakai bubble wrap rapi saat ini psnya sudah saya coba selama kurang lebih 3minggu nya berfungsi normal dan saja catatan buat main game yg ringan seperti misalnya bukan bertipe membutuhkan ritme kecepatan menggerakkan analog menekan tombol keras fighting hanya gunakan casual itu terimakasih",1
"sesuai orderan sangat pesanan , good",1
"barang dateng tidak sesuai dengan pesanan , beda warna",0
jatidirinya sesuai .,1
"sesuai dengan pesanan , mudahan fungsinya juga deskripsi .",1
enakk tp agak pahit,1
tdk sesuai pesanan,0
"mantap gan . produk sangat bagus , pengiriman cepat respon toko oke pokoknya rekomended",1
barang bagus packing rapi pengiriman cepat,1
"seller ramah , pengiriman cepat . gak nyangka ternyata paketnya bagus banget dan kacamatanya memang sangat berguna buat orang yang sering pakai hp ?",1
beli 5 pd gosong semua . ? baru apa bekas nih biasanya ga gini untung asuransi hari,0
"harus di powerglue , cuma nyantol doang gak ngehold .",0
barangnya original ? . kemasan disegel proses pesanan cepat respon penjualnya top,1
"pesan tp dikirimnya satu , minta tlg dikirim kekurangan barang katanya gak bs cm bisa di transfer balik uangnya .",0
barang keren . respon seller cepat trm ksh,1
paket sudah diterima dengan baik . tks,1
packing bagus . isi sesuai dengan dus,1
ok gan .,1
tkz gan paket dah di tangan,1
barangnya original ? . berfungsi dengan baik,1
jempolan . no tipu barang sesuai yang difoto,1
kegedeaan tp kualitas bagus ko,1
barang dah sampai ya .,1
pesanan sesuai pesana . mantaf,1
"pelayanan buruk , barang yang dikirim tidak enak . jangan beli disini",0
"barang joss , recomended seller",1
tks gan atas bantuannya,1
barang cuma bs dipakai seminggu . uap nya gk muncul lagi kecewa banget jadi diapa diapain buat yg lain jgn karna murah beli ya cm tahan,0
"4 dari kaca plastik yang saya pesan rusak . itu berarti barang terima adalah cacat toko ini tidak bisa dipercaya , dan hanya menawarkan ganti rugi sebesar 2 ribu per item atau sekitar harga beli saja itupun melalui proses berbelit belit jadilah",0
enak n fresh,1
"warna tak sesuai pesanan , pesan silver hitam dikasih saja",0
pencetannya agak keras jd tkt cepat rusak . terus airnya bau plastik tidak dapat dipakai,0
packing standar pengiriman cepat barang sangat baik terima kasih banyak,1
"yang di pesan dan beda dikirim ,",0
bahannya kurang kuat sehingga pada saat mau pasang ke quick mount malah patah mekanisme penguncinya,0
barang tidak sesuai orderan,0
"tajem banget , warnanya juga lucu",1
"pesennya tosca , yg datang ungu hehehe tp soal produk tdk diragukan lg memuaskan kualitas product bagus .",1
"invoice ongkir gampade 2kg , tapi aktual timbangan ternyata hanya 8ons dibulatkan 1kg . mohon d cek beratnya dulu sebelum deal transaksi sama pembeli biar tidak membuang duit sia",0
headset nya ga nyala,0
"barang sesuai deskripsi , original pengiriman sedikit terlambat",1
"produk berkualitas , dan pelayanan oke teirma kasih",1
baru dipakai 2 hari udah gk bisa nyala lcdnya,0
repeat order ke 3 kali . terima kasih,1
"ukuran dan warna sesuai dengan foto deskripsi produk yang dijual bekerja baik , tidak cepat rusak walau sudah dipakai saya senang produknya dipaketkan rapi ada cacat . recommended",1
mantap sesuai pesanan .,1
"thankyou madame gie , barang sudah sampai dan sesuai pesanan aku suka",1
"barang oke , pengiriman",1
"pengiriman tepat pada waktunya , so saya senang sekali",1
mantabh surantab . customer service nya very reliable kartu dahsyat signal tetep seterong dibawa ke pelosok korea makasih yah kak,1
service cepat . barang sesuai,1
"alhamdulillah barang udah nyampek dengan selamat , dapet bonus jaring bolannya sama alat conventer ngisi anginnya",1
jangan beli disini barangnya gak bagus,0
pesanan sudah diterima . barang sesuai deskripsi pengiriman cepat respon seller ok lah pas dicoba terima kasih gan,1
beli tanggla ada dtg cm susu nya payah,0
okee . terima kasih,1
pesanan saya tidak sampai ke alamat mau uang kembali belum menerima,0
barang bagus suara juga oke . tp pengiriman lama,1
"packaging nya ga safe jadi mie remuk , shipping lama bgt proses juga asli parah",0
suka sama box nya ciamik deh,1
packingan barangnya berantakan tdk rapi sm skali,0
"good produk , shipment response .",1
"mac hancur , padahal sudah add bubbel . krn kardus cuman nempel doank di jd ketindih pecah",0
belum 1 bulan udah rusak . dikira abis baterai tapi ternyata masih full pas cek ke toko jam sebelumnya pernah dibongkar dan ada karet yg lepas,0
barang sesuai gambar . mantap,1
sudah sampai gan tinggal dicoba terimakasih,1
"sory harus kasih bintang 2 , krna pengiriman salah sampai kali kirim sebaiknya diperhatikan lagi bagian pengirimannya",0
"beli 1 , dikirim cuma 6 komplain no respon gak solutif rugi disini kapok ?",0
respon penjual bagus dan barang sesuai pesanan,1
"dlm ordernya sdh sy tambah bubble wrap rp . , tp dikirimnya tanpa lagian pagi n minta spy lbh cepat instant ternyata tibanya jam 1an",0
barang yang diterima sudah sesuai dengan deskripsinya . terima kasih,1
bahannya adem . ga ketat cocok bgt untuk bayi,1
tertulis dapat hadiah . taunya bohong loh g apa bonusnya gk datang,0
hari ini baru terpasang . ternyata ada satu palang yg ukuran pendek cacat bengkok dan cedok bekas besi ditekuk akhirnya saya pindah posisi tersebut dibagian tengah dalam secara keseluruhan barang baik mungkin perlu ditingkatkan qc nya saja,0
x ini saya kecewe gak bisa di pakai kecil dan mbranjang .,0
"produk sudah dibatalkan dengan alasan jumlah yang tidak sesuai . toko cabang baru buka jam 9 , di mana order lakukan 6 dan dibatalan sesudah pembayaran dari pihak bilang barang diproses ? diambil kurir dapat dipercaya kelakuan memuakkan",0
